Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-10 00:00:00-04:00,82.85065081607253,82.89941815603429,78.80321458819432,78.85197448730469,24862900,0.0,0.0
2021-05-11 00:00:00-04:00,75.36042491018968,78.76418197412039,74.9215487266631,78.6861572265625,23227800,0.0,0.0
2021-05-12 00:00:00-04:00,77.18423784714335,77.99372810789345,74.52170763257246,74.90206909179688,23472600,0.0,0.0
2021-05-13 00:00:00-04:00,76.04315549486286,76.91116063681223,74.63873933671918,75.28243255615234,20153800,0.0,0.0
2021-05-14 00:00:00-04:00,76.84286228259282,78.16925317472558,75.1751224345838,77.7303695678711,18241100,0.0,0.0
2021-05-17 00:00:00-04:00,77.1452142199362,78.43259299606576,75.79932059425322,78.40333557128906,15011500,0.0,0.0
2021-05-18 00:00:00-04:00,78.55938402234302,78.92023551081346,76.85263148565146,76.93064880371094,20893800,0.0,0.0
2021-05-19 00:00:00-04:00,75.30192934486138,78.28630601478696,74.27788217422584,77.9547119140625,27300000,0.0,0.0
2021-05-20 00:00:00-04:00,78.51060996508232,79.47614209115282,77.55482535240301,79.12503814697266,17123000,0.0,0.0
2021-05-21 00:00:00-04:00,79.74922091528948,79.96378526250442,78.3838249618306,78.72517395019531,13076900,0.0,0.0
2021-05-24 00:00:00-04:00,79.40787490035885,81.55351101200182,79.34936005469092,80.85130310058594,15730400,0.0,0.0
2021-05-25 00:00:00-04:00,81.5047326599496,81.64127224194696,77.74012432008105,79.22256469726562,26272100,0.0,0.0
2021-05-26 00:00:00-04:00,79.56392545066694,80.40267297351258,79.01775960083822,80.20761108398438,12609800,0.0,0.0
2021-05-27 00:00:00-04:00,80.4221694330349,82.65557767551721,80.29538479495238,81.85584259033203,22286500,0.0,0.0
2021-05-28 00:00:00-04:00,82.13869371142636,82.63609229433816,81.16340645755685,82.0606689453125,11330300,0.0,0.0
2021-06-01 00:00:00-04:00,82.82137948182506,83.64062452234373,81.55351070507373,82.0704116821289,11067200,0.0,0.0
2021-06-02 00:00:00-04:00,82.30447411628228,82.72384784828013,81.38770190194982,82.25570678710938,10314200,0.0,0.0
2021-06-03 00:00:00-04:00,81.61203298116827,81.99239439290999,79.86626800481102,80.0028076171875,14742100,0.0,0.0
2021-06-04 00:00:00-04:00,80.91957808615048,82.28498161908209,80.8025409464647,81.69005584716797,12591100,0.0,0.0
2021-06-07 00:00:00-04:00,81.13413460599457,82.14843406259317,80.60747868963475,81.96312713623047,9006400,0.0,0.0
2021-06-08 00:00:00-04:00,82.87014039453986,82.87989534830892,78.03271760317843,78.53986358642578,29666500,0.0,0.0
2021-06-09 00:00:00-04:00,78.1887655141819,78.56912689031209,76.5795403008656,76.7160873413086,21434900,0.0,0.0
2021-06-10 00:00:00-04:00,77.43778448693759,78.84219262008514,76.58928217083997,77.32074737548828,22683300,0.0,0.0
2021-06-11 00:00:00-04:00,78.0912352950798,78.76418575357116,77.25248782070935,77.3792724609375,12675700,0.0,0.0
2021-06-14 00:00:00-04:00,77.53532237249627,78.93973813993796,77.4085377315994,78.5008544921875,14303000,0.0,0.0
2021-06-15 00:00:00-04:00,78.64715809771585,80.86106417720477,77.94495013313522,80.14910125732422,22308600,0.0,0.0
2021-06-16 00:00:00-04:00,80.68550289506345,81.0561093044273,78.1400030370003,78.5008544921875,18116400,0.0,0.0
2021-06-17 00:00:00-04:00,77.73038345287416,79.42738846382271,77.39878939103282,78.64715576171875,16003900,0.0,0.0
