Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-22 00:00:00-04:00,64.0718154512654,64.4613064628578,62.95201575077901,63.925750732421875,10591427,0.0,0.0
2021-03-23 00:00:00-04:00,63.09806853857999,64.16917234425794,61.10190698679762,61.6374626159668,13172818,0.0,0.0
2021-03-24 00:00:00-04:00,62.124331488791775,63.39018451980795,60.85847473144531,60.85847473144531,12454218,0.0,0.0
2021-03-25 00:00:00-04:00,60.37159343132625,62.951990857575446,59.543919769484276,62.5625,14725103,0.0,0.0
2021-03-26 00:00:00-04:00,63.04937609555319,63.9257343737053,61.880892180800465,63.24412155151367,12143472,0.0,0.0
2021-03-29 00:00:00-04:00,62.90331275682306,63.53624481803008,62.22169992008172,63.04937744140625,10786807,0.0,0.0
2021-03-30 00:00:00-04:00,63.195439269186494,65.04553990650074,62.805948320625916,64.75341796875,10618713,0.0,0.0
2021-03-31 00:00:00-04:00,65.14291945947545,65.38635320488616,63.925750732421875,63.925750732421875,12557044,0.0,0.0
2021-04-01 00:00:00-04:00,64.41261029091548,65.04554242263568,64.02311932728836,64.65604400634766,11874438,0.0,0.0
2021-04-05 00:00:00-04:00,65.58112080663821,66.06798840616997,65.09425320710645,65.53243255615234,10180082,0.0,0.0
2021-04-06 00:00:00-04:00,65.53241739281482,65.7271628970333,65.09423814515783,65.24029541015625,8035938,0.0,0.0
2021-04-07 00:00:00-04:00,65.24028521647588,65.87321732211856,64.55867233188118,65.19159698486328,8379669,0.0,0.0
2021-04-08 00:00:00-04:00,64.5586722827768,65.72715257728758,63.730994703973835,65.48371887207031,11018763,0.0,0.0
2021-04-09 00:00:00-04:00,65.72714479322126,67.33381152897404,65.33765389206526,66.2140121459961,12689464,0.0,0.0
2021-04-12 00:00:00-04:00,66.26270543855688,66.60351559262307,65.5810925830848,66.16532897949219,8442187,0.0,0.0
2021-04-13 00:00:00-04:00,65.77584590031562,65.92190315368747,64.55867728001296,65.4350357055664,10277370,0.0,0.0
2021-04-14 00:00:00-04:00,65.38633969674065,67.13906379213537,65.3376589198449,66.603515625,12968951,0.0,0.0
2021-04-15 00:00:00-04:00,66.84695452636356,66.94432354039873,65.43503302257568,65.97058868408203,10208753,0.0,0.0
2021-04-16 00:00:00-04:00,66.36008473292343,66.60351843832585,64.99685151107344,65.19159698486328,10036727,0.0,0.0
2021-04-19 00:00:00-04:00,64.85081940734057,65.58112080663821,64.12051055537944,65.53243255615234,9003729,0.0,0.0
2021-04-20 00:00:00-04:00,65.28896616772204,65.28896616772204,62.805941158966995,63.584930419921875,12330465,0.0,0.0
2021-04-21 00:00:00-04:00,62.952017809461516,65.14292158980578,62.17303203447106,64.99686431884766,9953202,0.0,0.0
