Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-24 00:00:00-04:00,117.38625395521382,119.93929851296775,117.04456157878124,119.35360717773438,21244000,0.0,0.0
2021-05-25 00:00:00-04:00,120.01468430520467,120.6539368005442,119.1711080181768,119.4726333618164,18838000,0.0,0.0
2021-05-26 00:00:00-04:00,119.65935075326648,121.15254672504285,119.64348219282084,120.68567657470703,21856000,0.0,0.0
2021-05-27 00:00:00-04:00,120.85478659558993,121.00654057868199,119.12201097424901,119.14730834960938,38962000,0.0,0.0
2021-05-28 00:00:00-04:00,120.11188499383825,120.41836689553406,119.40419413567193,119.59612274169922,24108000,0.0,0.0
2021-06-01 00:00:00-04:00,120.11387477129718,120.9059255749107,119.26485000715697,120.5011978149414,19166000,0.0,0.0
2021-06-02 00:00:00-04:00,120.77395068115048,121.1057223850773,119.23111350505145,120.07816314697266,17158000,0.0,0.0
2021-06-03 00:00:00-04:00,118.77584678686596,119.50610319460404,118.17131295439222,119.2514419555664,18346000,0.0,0.0
2021-06-04 00:00:00-04:00,120.13965939431226,121.693847531417,119.90409035155766,121.58975219726562,25948000,0.0,0.0
2021-06-07 00:00:00-04:00,121.56793380887764,122.39514209430708,121.05975395626943,122.3004150390625,23850000,0.0,0.0
2021-06-08 00:00:00-04:00,122.98528619807844,123.709087702001,122.40703350414289,123.13158416748047,25060000,0.0,0.0
2021-06-09 00:00:00-04:00,123.95731148048276,124.23007363465103,123.35376893283397,123.55561065673828,20126000,0.0,0.0
2021-06-10 00:00:00-04:00,123.68505389033838,125.13564614405618,123.68455445066795,125.0533218383789,31234000,0.0,0.0
2021-06-11 00:00:00-04:00,125.21796799582111,125.32062554788763,123.89730575497585,124.67294311523438,25240000,0.0,0.0
2021-06-14 00:00:00-04:00,124.64615975507203,125.38211434757834,124.0287237048292,125.3230972290039,22550000,0.0,0.0
2021-06-15 00:00:00-04:00,125.49173028778168,125.82895802416824,124.62533862647724,125.00670623779297,22182000,0.0,0.0
2021-06-16 00:00:00-04:00,125.2194511802679,125.4932046524453,123.13898230295322,124.67294311523438,26316000,0.0,0.0
2021-06-17 00:00:00-04:00,124.50085524234504,126.16072781144105,124.49291717868857,125.34194946289062,25756000,0.0,0.0
2021-06-18 00:00:00-04:00,124.68186727822429,125.35980365948708,123.5883441205788,124.54499053955078,53306000,0.0,0.0
2021-06-21 00:00:00-04:00,124.71608085335589,126.00227415678629,124.11526252453834,125.42526245117188,26256000,0.0,0.0
2021-06-22 00:00:00-04:00,125.4203071266317,126.2336295153281,125.00025565170033,125.96533203125,20984000,0.0,0.0
2021-06-23 00:00:00-04:00,125.51948959092208,126.75533785975442,125.22391212785628,125.43170928955078,19694000,0.0,0.0
2021-06-24 00:00:00-04:00,126.0188818914821,126.49695913409354,125.92614503141905,126.24552154541016,18934000,0.0,0.0
2021-06-25 00:00:00-04:00,125.92318390287267,126.46671806241827,125.41436080170116,125.96087646484375,33484000,0.0,0.0
2021-06-28 00:00:00-04:00,125.96583826270029,126.30009207198499,124.94799526906989,125.78681182861328,28110000,0.0,0.0
2021-06-29 00:00:00-04:00,125.74017510603586,125.96582345375937,124.4155476428762,124.99231719970703,20950000,0.0,0.0
2021-06-30 00:00:00-04:00,124.63033082331671,124.77559208189533,123.74157800834054,124.2955322265625,24006000,0.0,0.0
2021-07-01 00:00:00-04:00,123.8330841980485,125.43270621497808,123.8330841980485,125.33946990966797,17120000,0.0,0.0
2021-07-02 00:00:00-04:00,125.80662582263591,127.79877700141877,125.73669670703822,127.67081451416016,21160000,0.0,0.0
2021-07-06 00:00:00-04:00,128.39536402308573,128.8268344566273,127.3633401406907,128.71424865722656,21350000,0.0,0.0
2021-07-07 00:00:00-04:00,129.27963834779314,129.57609365746393,128.70336058455368,129.01828002929688,16680000,0.0,0.0
