Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2021-08-04 00:00:00-04:00,134.0563507080078,135.9443342154893,133.76384317302131,134.06520965448289,10155000,0.0,0.0
2021-08-05 00:00:00-04:00,135.74932861328125,136.22798222307588,134.7388541899592,134.97818099485653,9151500,0.0,0.0
2021-08-06 00:00:00-04:00,139.60507202148438,139.888720564627,137.48662099340075,137.5575331291864,13328800,0.0,0.0
2021-08-09 00:00:00-04:00,139.4544219970703,140.53580865625037,138.18688924650905,139.62283666900805,9516900,0.0,0.0
2021-08-10 00:00:00-04:00,141.16513061523438,141.80332645768948,138.55030756565003,138.93145869175157,8667000,0.0,0.0
2021-08-11 00:00:00-04:00,142.84927368164062,143.1506402044655,141.00559817859457,141.8210676948265,9156500,0.0,0.0
2021-08-12 00:00:00-04:00,143.4076385498047,143.92174137691225,142.30853428677375,143.48742315365905,8844200,0.0,0.0
2021-08-13 00:00:00-04:00,141.8032989501953,143.73561752198822,141.43989283896403,143.40764719219374,8980900,0.0,0.0
2021-08-16 00:00:00-04:00,140.8726043701172,140.96124792957355,138.9668895677798,140.88147684112778,8755800,0.0,0.0
2021-08-17 00:00:00-04:00,139.1707763671875,140.8105878105227,137.62848097032506,139.66716144646568,9347200,0.0,0.0
2021-08-18 00:00:00-04:00,137.90325927734375,140.05716020333935,137.69052281145957,138.5503140973809,8065500,0.0,0.0
2021-08-19 00:00:00-04:00,136.7509307861328,137.88549797474397,135.62522254309707,135.75818787737498,9517700,0.0,0.0
2021-08-20 00:00:00-04:00,137.1409454345703,137.30048761097405,135.75819247197182,136.8129886107794,6974100,0.0,0.0
2021-08-23 00:00:00-04:00,138.89599609375,139.24168438191933,137.60188651244337,137.6816576116109,7934600,0.0,0.0
2021-08-24 00:00:00-04:00,139.75576782226562,140.53578786103688,139.04665992566524,139.1618938473314,7670900,0.0,0.0
2021-08-25 00:00:00-04:00,142.63650512695312,143.39879373535098,139.87099925700173,140.50032252927784,11335000,0.0,0.0
2021-08-26 00:00:00-04:00,143.37222290039062,145.2158982398354,142.84038853368375,143.82427264451462,11027500,0.0,0.0
2021-08-27 00:00:00-04:00,144.52450561523438,144.6220081207902,142.93787516347194,143.37220696551307,8780200,0.0,0.0
2021-08-30 00:00:00-04:00,142.21107482910156,144.91454158067384,141.71470326653957,144.66635579939285,7937600,0.0,0.0
2021-08-31 00:00:00-04:00,141.77670288085938,143.0353628516693,141.24488215346318,142.21103463790712,12340800,0.0,0.0
2021-09-01 00:00:00-04:00,141.5728302001953,142.4946608524727,140.9080441881828,142.01602087487032,8729900,0.0,0.0
2021-09-02 00:00:00-04:00,142.22879028320312,143.24812366153026,141.3158048383445,141.83878023493943,8813300,0.0,0.0
2021-09-03 00:00:00-04:00,141.36898803710938,142.60991670716706,141.06760805285984,142.16672596427387,7959700,0.0,0.0
2021-09-07 00:00:00-04:00,141.12083435058594,143.04428098852978,140.89923892881666,141.81221098449714,9285600,0.0,0.0
2021-09-08 00:00:00-04:00,140.491455078125,141.44874863479322,140.0837136738543,140.8371432909407,7852700,0.0,0.0
2021-09-09 00:00:00-04:00,141.1031036376953,142.55676907078993,140.11921941909944,140.28763410450676,7904300,0.0,0.0
2021-09-10 00:00:00-04:00,139.4810333251953,142.45927655910066,139.35694042066226,142.3174522324594,8311600,0.0,0.0
2021-09-13 00:00:00-04:00,141.6969451904297,141.86535983714055,140.11032827820648,140.51805618856187,10052800,0.0,0.0
2021-09-14 00:00:00-04:00,139.2239227294922,143.00876129047933,138.50594248731636,142.2198824436226,11685600,0.0,0.0
2021-09-15 00:00:00-04:00,140.19012451171875,140.65990570254004,138.69213736452565,138.913732776238,11691500,0.0,0.0
2021-09-16 00:00:00-04:00,140.12802124023438,142.57444236756575,139.35687381102204,141.2980510881069,10880900,0.0,0.0
2021-09-17 00:00:00-04:00,139.76463317871094,140.94352223679576,139.16190023027534,139.49872953975924,25581600,0.0,0.0
2021-09-20 00:00:00-04:00,135.58094787597656,136.9991504505012,133.39158404191113,136.4052763472482,15819900,0.0,0.0
2021-09-21 00:00:00-04:00,135.59866333007812,136.99028903623685,135.24411607410832,136.08617595086974,8999900,0.0,0.0
2021-09-22 00:00:00-04:00,138.1957550048828,139.38350307279964,137.47778809106907,137.5664181337603,11236200,0.0,0.0
2021-09-23 00:00:00-04:00,142.86697387695312,143.33676854859056,139.7557794588898,140.04828699778437,12336100,0.0,0.0
2021-09-24 00:00:00-04:00,144.51565551757812,145.0031681208322,142.54790073508872,143.0974530196058,10102400,0.0,0.0
2021-09-27 00:00:00-04:00,148.00799560546875,148.38027425401413,145.90727554399484,146.25296382658053,13220900,0.0,0.0
2021-09-28 00:00:00-04:00,147.2102813720703,150.06443166405015,146.83800266334842,148.64621546644216,13387900,0.0,0.0
2021-09-29 00:00:00-04:00,147.09500122070312,147.93706090633802,146.28839084257476,147.32546905737283,7777100,0.0,0.0
2021-09-30 00:00:00-04:00,145.09178161621094,148.0168431042506,144.29403019668692,147.954789910741,13161200,0.0,0.0
2021-10-01 00:00:00-04:00,148.14097595214844,149.17804090485586,145.01204967322204,145.36659693863763,11285000,0.0,0.0
2021-10-04 00:00:00-04:00,147.9813995361328,151.07487606627808,146.90001294508417,147.99913095445916,14120000,0.0,0.0
2021-10-05 00:00:00-04:00,150.39794921875,151.71769496428143,148.62341620198617,149.10495406486655,12292900,1.0,0.0
2021-10-06 00:00:00-04:00,150.718994140625,150.79033359868424,148.02598742698203,149.80052072885388,8692600,0.0,0.0
2021-10-07 00:00:00-04:00,151.67311096191406,152.93935556466133,151.18266075499577,152.66292370438245,10195400,0.0,0.0
2021-10-08 00:00:00-04:00,151.78907775878906,152.7878030831522,150.9686942985462,151.6107358946688,8190100,0.0,0.0
2021-10-11 00:00:00-04:00,148.59671020507812,152.74321643420737,148.43620660702203,152.30628090175765,12154700,0.0,0.0
2021-10-12 00:00:00-04:00,147.45529174804688,148.6412847771938,146.92917852953678,147.8030631169989,13032600,0.0,0.0
2021-10-13 00:00:00-04:00,143.56739807128906,147.49989963187227,143.21071432617939,146.3049941184809,22753500,0.0,0.0
2021-10-14 00:00:00-04:00,145.76992797851562,146.2514523061639,142.72914994878374,144.23616366584307,15176800,0.0,0.0
2021-10-15 00:00:00-04:00,148.56997680664062,149.06933953389148,146.36741980089127,147.44641067032626,14267400,0.0,0.0
2021-10-18 00:00:00-04:00,148.51644897460938,150.35339593764024,147.94574687340938,148.45402184158823,12672900,0.0,0.0
2021-10-19 00:00:00-04:00,150.31771850585938,150.38904435584257,148.54318524045345,149.27439085896674,8053900,0.0,0.0
2021-10-20 00:00:00-04:00,152.3419189453125,152.36866954061844,149.3279051524266,150.07694903421293,8185600,0.0,0.0
2021-10-21 00:00:00-04:00,151.1470184326172,152.77887283078914,150.4157991869029,152.27058429072767,8415200,0.0,0.0
2021-10-22 00:00:00-04:00,153.18014526367188,153.45657716141443,151.32536016125133,151.6196303252835,8817900,0.0,0.0
2021-10-25 00:00:00-04:00,152.43109130859375,154.23237509999177,152.0208928506401,154.0094444092062,10159200,0.0,0.0
2021-10-26 00:00:00-04:00,152.84130859375,153.81329695285987,152.0744263104464,152.48462485544655,8015100,0.0,0.0
2021-10-27 00:00:00-04:00,149.6578369140625,152.21707695759522,149.22088785023087,151.87823155116794,9847000,0.0,0.0
2021-10-28 00:00:00-04:00,151.9138946533203,152.04764762882826,149.77376540553382,150.07694788775842,7212900,0.0,0.0
2021-10-29 00:00:00-04:00,151.49478149414062,153.59033545518025,151.0489201072479,152.64509788541554,8140100,0.0,0.0
2021-11-01 00:00:00-04:00,151.4145050048828,153.67056216592673,150.7100365088339,153.41195498402257,7435500,0.0,0.0
2021-11-02 00:00:00-04:00,152.01197814941406,153.0998809920009,150.62980516678888,151.41452554022447,7173800,0.0,0.0
2021-11-03 00:00:00-04:00,152.06549072265625,152.60052985489583,150.8349088824714,151.70880703890342,8402700,0.0,0.0
2021-11-04 00:00:00-04:00,150.06805419921875,151.77124835526578,148.4629637217719,151.59290648072866,9574200,0.0,0.0
2021-11-05 00:00:00-04:00,149.85403442382812,151.6731431329804,149.28333231834785,150.61199071655346,7975600,0.0,0.0
2021-11-08 00:00:00-05:00,150.754638671875,152.413243451198,150.46929448106488,150.74572634318392,6413700,0.0,0.0
2021-11-09 00:00:00-05:00,149.6132354736328,150.228526321735,148.5610092050473,149.2298012387916,7990300,0.0,0.0
2021-11-10 00:00:00-05:00,149.4705810546875,150.65657408823077,148.99796902863181,149.31898980167068,6999200,0.0,0.0
2021-11-11 00:00:00-05:00,149.46168518066406,150.4158216680258,148.82855589507403,149.38143338022113,5815300,0.0,0.0
2021-11-12 00:00:00-05:00,148.79287719726562,149.57759766941209,147.77631367953546,149.49733227086182,8113400,0.0,0.0
2021-11-15 00:00:00-05:00,148.52532958984375,149.62214469253712,148.0259670587511,149.1049575043401,6492500,0.0,0.0
2021-11-16 00:00:00-05:00,147.45529174804688,148.98014381598173,147.24127336461063,148.97121787920673,9706100,0.0,0.0
2021-11-17 00:00:00-05:00,146.6616668701172,147.6336415683045,145.6986045025751,147.32154671638074,9909600,0.0,0.0
2021-11-18 00:00:00-05:00,145.39540100097656,147.00050471526617,144.95845194340032,146.59030625237727,8122500,0.0,0.0
2021-11-19 00:00:00-05:00,143.4960479736328,144.55720040567232,142.18521421718538,143.83490703102,12193600,0.0,0.0
2021-11-22 00:00:00-05:00,146.5546417236328,148.00814057663277,145.34189822018288,146.38521222139497,14549900,0.0,0.0
2021-11-23 00:00:00-05:00,150.0591278076172,150.30880912989716,147.4642109154094,147.58013924597208,12354400,0.0,0.0
2021-11-24 00:00:00-05:00,148.88204956054688,151.09351836726648,148.4183498794795,150.21963380444038,9629800,0.0,0.0
2021-11-26 00:00:00-05:00,144.3966522216797,145.03869366284258,141.62340764972922,144.58391997810585,13619300,0.0,0.0
2021-11-29 00:00:00-05:00,143.7724609375,146.93807954825382,142.51514215060834,145.62724596466452,12104400,0.0,0.0
2021-11-30 00:00:00-05:00,141.63235473632812,143.23745873314235,141.15081673397782,141.92662493629507,18922600,0.0,0.0
2021-12-01 00:00:00-05:00,140.7941131591797,145.59158620494438,140.7138613723036,143.56737162742732,12253400,0.0,0.0
2021-12-02 00:00:00-05:00,143.754638671875,145.5737471981936,141.60558345683899,142.5240568529297,12969900,0.0,0.0
2021-12-03 00:00:00-05:00,141.1507568359375,144.30746229121016,140.16987019223734,144.0131922161182,12681800,0.0,0.0
2021-12-06 00:00:00-05:00,142.81834411621094,145.00306251804062,142.194140802347,143.57630042354154,11186500,0.0,0.0
2021-12-07 00:00:00-05:00,144.9673614501953,145.6985669664648,143.71002921594464,144.35207062889782,9851600,0.0,0.0
2021-12-08 00:00:00-05:00,143.3087921142578,145.59160054317354,142.8272541323578,145.04764903420445,11705700,0.0,0.0
2021-12-09 00:00:00-05:00,143.08584594726562,143.50494314363885,141.47181625566503,142.36353905237672,11189600,0.0,0.0
2021-12-10 00:00:00-05:00,142.51513671875,144.19156623957966,141.8998458429725,143.85272084640215,10405400,0.0,0.0
2021-12-13 00:00:00-05:00,140.82089233398438,142.48840996389734,140.25019016713733,142.2298162848346,12069000,0.0,0.0
2021-12-14 00:00:00-05:00,141.8998565673828,143.4692838307284,140.2680021755229,140.40175515575305,12563600,0.0,0.0
2021-12-15 00:00:00-05:00,140.8386993408203,142.54189313181374,140.31258616138567,142.54189313181374,14014200,0.0,0.0
2021-12-16 00:00:00-05:00,143.04122924804688,144.29856141230027,141.51637757552146,143.02339098573344,19542800,0.0,0.0
2021-12-17 00:00:00-05:00,139.78648376464844,142.1228071297828,138.37755988072212,142.06930593021548,28082000,0.0,0.0
2021-12-20 00:00:00-05:00,137.27182006835938,137.94952454764203,135.39919660848918,137.7800950261686,15148000,0.0,0.0
2021-12-21 00:00:00-05:00,139.18899536132812,140.16096985538925,138.29727264605543,138.58263044611493,11291300,0.0,0.0
2021-12-22 00:00:00-05:00,139.73297119140625,140.0539919692928,138.4310634191967,138.88583718511464,7273000,0.0,0.0
2021-12-23 00:00:00-05:00,140.23233032226562,141.89093536551516,140.18775506510846,140.5444387620308,8055200,0.0,0.0
2021-12-27 00:00:00-05:00,141.0348663330078,141.07052925431128,139.41192447822218,140.53550379510722,6188100,0.0,0.0
2021-12-28 00:00:00-05:00,141.462890625,142.80938702305042,140.96352808285172,141.070530454281,6342300,0.0,0.0
2021-12-29 00:00:00-05:00,141.39154052734375,142.34569028942937,141.02593097701518,141.65014771430114,6398900,0.0,0.0
2021-12-30 00:00:00-05:00,141.3201904296875,142.8896308760631,141.22210040178902,141.8819800082521,6948200,0.0,0.0
2021-12-31 00:00:00-05:00,141.20431518554688,142.04252321389316,140.8565438270659,141.2934793043358,5805900,0.0,0.0
2022-01-03 00:00:00-05:00,144.1916046142578,145.02982640105893,142.23872909109633,142.55083757992244,13120900,0.0,0.0
2022-01-04 00:00:00-05:00,149.6578369140625,150.32662900404017,146.44762943952574,146.51896889524988,20195800,0.0,0.0
2022-01-05 00:00:00-05:00,146.92176818847656,151.03034049486538,146.8769120593165,150.54592988917568,17539400,1.0,0.0
2022-01-06 00:00:00-05:00,148.48268127441406,150.14224866124152,147.00251104013205,149.72960509641362,14047500,0.0,0.0
2022-01-07 00:00:00-05:00,149.95387268066406,150.2857834217487,148.07002462505062,148.617236588773,13913300,0.0,0.0
2022-01-10 00:00:00-05:00,150.097412109375,151.88256852359768,148.49165285474012,151.6672809815561,12922500,0.0,0.0
2022-01-11 00:00:00-05:00,150.2499237060547,151.17390264766982,149.19137635202188,150.94065620808104,11854100,0.0,0.0
2022-01-12 00:00:00-05:00,151.10214233398438,152.1337651012082,149.97182784699717,151.12008752741153,12568000,0.0,0.0
2022-01-13 00:00:00-05:00,150.9137420654297,152.3311111128668,150.60874223815324,151.01242009050983,13623400,0.0,0.0
2022-01-14 00:00:00-05:00,141.6380615234375,144.45485440743153,140.74995930359225,144.21264222235172,40158400,0.0,0.0
2022-01-18 00:00:00-05:00,135.699462890625,139.7452341270361,135.04459347863929,139.7452341270361,32324800,0.0,0.0
2022-01-19 00:00:00-05:00,133.60031127929688,136.5606379872775,133.25943479672728,135.9685835962169,22380000,0.0,0.0
2022-01-20 00:00:00-05:00,132.4610595703125,135.10740734088094,132.19193644201366,133.6541616115064,14860800,0.0,0.0
2022-01-21 00:00:00-05:00,130.14662170410156,132.32649028369337,129.41999884423763,132.3175245318056,20705400,0.0,0.0
2022-01-24 00:00:00-05:00,130.03001403808594,130.505459020239,125.20379712835866,127.6348439332284,28471400,0.0,0.0
2022-01-25 00:00:00-05:00,131.44735717773438,131.73442547362257,126.29818254764014,128.86379726741953,18915900,0.0,0.0
2022-01-26 00:00:00-05:00,132.69427490234375,135.07151292084316,130.93602957942716,133.41193192091282,20709100,0.0,0.0
2022-01-27 00:00:00-05:00,130.3529052734375,134.90104508193917,129.29437195794804,134.03985406730075,17536800,0.0,0.0
2022-01-28 00:00:00-05:00,131.5191192626953,131.65367396618265,127.53613578143928,129.34821668802778,14117000,0.0,0.0
2022-01-31 00:00:00-05:00,133.3042755126953,133.47470689018692,129.77879207420813,130.64894890234572,13985700,0.0,0.0
2022-02-01 00:00:00-05:00,135.591796875,135.8788651505945,133.0351617753094,133.3850176810847,14584900,0.0,0.0
2022-02-02 00:00:00-05:00,134.50636291503906,135.40343081369807,132.82885032476105,135.00871874818094,12441100,0.0,0.0
2022-02-03 00:00:00-05:00,133.3939666748047,136.04031370022906,133.02616562596538,134.5601574436161,12474900,0.0,0.0
2022-02-04 00:00:00-05:00,136.856689453125,137.6999355482182,133.45680781645615,133.75284189376575,16654400,0.0,0.0
2022-02-07 00:00:00-05:00,137.31419372558594,137.80757013335244,135.32270183883776,137.49360457278922,12572300,0.0,0.0
2022-02-08 00:00:00-05:00,139.89772033691406,142.1673007704185,138.86609784465506,139.0455086665912,20411400,0.0,0.0
2022-02-09 00:00:00-05:00,140.48086547851562,141.2254199323025,139.78115347776782,140.47188603736984,9131100,0.0,0.0
2022-02-10 00:00:00-05:00,139.89772033691406,142.66069079686912,139.24286467717144,140.5346444961809,16455600,0.0,0.0
2022-02-11 00:00:00-05:00,138.07669067382812,141.9071744713745,137.2244788993741,139.59273762754455,16830000,0.0,0.0
2022-02-14 00:00:00-05:00,136.79388427734375,137.86138354343666,134.84724864411163,137.00917180548444,17026500,0.0,0.0
2022-02-15 00:00:00-05:00,138.79434204101562,139.88876593825424,138.01389737377,138.60595176538595,9500000,0.0,0.0
2022-02-16 00:00:00-05:00,139.04554748535156,140.03232781374226,137.91524667224485,137.91524667224485,9076500,0.0,0.0
2022-02-17 00:00:00-05:00,135.84295654296875,137.906215010382,135.16119001217288,137.25135941579077,11367500,0.0,0.0
2022-02-18 00:00:00-05:00,136.4799041748047,138.27403990140297,135.5738705606135,136.47093842391266,11733300,0.0,0.0
2022-02-22 00:00:00-05:00,136.23768615722656,137.46667838502256,134.9279747985366,135.09841987533693,11333500,0.0,0.0
2022-02-23 00:00:00-05:00,133.38502502441406,137.52050849121017,132.73913505693665,137.35902915525605,11799000,0.0,0.0
2022-02-24 00:00:00-05:00,129.67117309570312,130.0658851782874,125.39215520138974,128.22689316888548,25655100,0.0,0.0
2022-02-25 00:00:00-05:00,132.73912048339844,134.6767901730923,129.99409526708283,130.29909502708057,18367700,0.0,0.0
2022-02-28 00:00:00-05:00,127.20420837402344,130.1286442810831,126.37890769512624,128.77407692031176,31315300,0.0,0.0
2022-03-01 00:00:00-05:00,122.40491485595703,126.02009747583323,119.83033430767308,125.62538540121754,36840400,0.0,0.0
2022-03-02 00:00:00-05:00,124.9436264038086,125.62539313674434,122.54845655427278,123.15845620666198,19405600,0.0,0.0
2022-03-03 00:00:00-05:00,124.05551147460938,126.46862626915657,122.95212181158635,125.44596943041508,16640800,0.0,0.0
2022-03-04 00:00:00-05:00,120.5659408569336,121.48095410375014,118.77180475079963,121.0503652709662,21016000,0.0,0.0
2022-03-07 00:00:00-05:00,115.91014862060547,119.0319410594169,115.6769022077085,118.56546192179273,27560100,0.0,0.0
2022-03-08 00:00:00-05:00,115.09379577636719,118.22455348285477,114.16981023910688,116.29586328366138,19207800,0.0,0.0
2022-03-09 00:00:00-05:00,119.7047348022461,121.3194596524537,118.80766696192731,119.22031050309934,17536200,0.0,0.0
2022-03-10 00:00:00-05:00,118.28736114501953,119.71369566776154,116.90588275009681,118.28736114501953,15604200,0.0,0.0
2022-03-11 00:00:00-05:00,115.62307739257812,120.27886183506435,115.2014543979835,118.85252720475627,20061800,0.0,0.0
2022-03-14 00:00:00-04:00,116.77131652832031,119.23825303419706,115.92807058711364,116.13440604126839,15786900,0.0,0.0
2022-03-15 00:00:00-04:00,118.84353637695312,119.80340547765059,117.63250307956554,118.2335368532026,15096600,0.0,0.0
2022-03-16 00:00:00-04:00,124.1541976928711,124.23494421065763,120.59283686821114,120.9875489527836,20354900,0.0,0.0
2022-03-17 00:00:00-04:00,125.72407531738281,125.75996570292797,121.92948149218344,122.77272760626585,17050500,0.0,0.0
2022-03-18 00:00:00-04:00,125.67922973632812,126.35203072273637,124.20803879357561,125.75996256953606,23656500,0.0,0.0
2022-03-21 00:00:00-04:00,125.27552795410156,126.27127388012174,124.45022712081358,125.90348644062438,12676100,0.0,0.0
2022-03-22 00:00:00-04:00,127.93983459472656,129.11499149210456,127.13247886485249,127.62586900562953,13548600,0.0,0.0
2022-03-23 00:00:00-04:00,125.39215850830078,127.01584932779477,124.87185744827899,126.46863732399346,12093200,0.0,0.0
2022-03-24 00:00:00-04:00,126.20849609375,126.2264412860091,124.79112704504428,125.85864012963835,10017600,0.0,0.0
2022-03-25 00:00:00-04:00,127.31187438964844,128.44217501292624,126.30716272451261,126.56730639203177,8383500,0.0,0.0
2022-03-28 00:00:00-04:00,126.36993408203125,126.45964633550693,123.70564167418681,125.5894894918315,10818100,0.0,0.0
2022-03-29 00:00:00-04:00,126.64801788330078,128.81893387546535,125.80478569963317,128.59466693883547,11316500,0.0,0.0
2022-03-30 00:00:00-04:00,126.07388305664062,127.49125160362861,125.50873973815247,127.29389562315141,8771000,0.0,0.0
2022-03-31 00:00:00-04:00,122.28832244873047,125.90350557455393,122.23448686797296,125.43702635852675,17353900,0.0,0.0
2022-04-01 00:00:00-04:00,121.38225555419922,123.26610362249832,120.02768795076085,123.25712418305515,15721300,0.0,0.0
2022-04-04 00:00:00-04:00,121.92050170898438,122.84448055195256,119.21135281530096,120.31474250083355,17416400,0.0,0.0
2022-04-05 00:00:00-04:00,120.50165557861328,122.3633109192165,120.20342722944417,121.16137910388022,12110300,1.0,0.0
2022-04-06 00:00:00-04:00,118.82978820800781,119.79675851151022,118.35081916045061,118.91111945239349,12914700,0.0,0.0
2022-04-07 00:00:00-04:00,118.46831512451172,119.21840224955717,116.33554142848898,118.34179523532535,12994200,0.0,0.0
2022-04-08 00:00:00-04:00,120.6372299194336,121.00774354023187,118.8297952808065,118.9924577792596,13126900,0.0,0.0
2022-04-11 00:00:00-04:00,120.19440460205078,121.91146200908439,119.80581277010513,120.19440460205078,10466400,0.0,0.0
2022-04-12 00:00:00-04:00,118.87496948242188,121.62227784070798,118.11585024775015,119.41720538697705,12989900,0.0,0.0
2022-04-13 00:00:00-04:00,115.04320526123047,116.80545108839034,113.87740921602654,114.7178665093217,30838000,0.0,0.0
2022-04-14 00:00:00-04:00,113.97682189941406,115.9469257775669,112.98272740989371,114.32023197182036,18835200,0.0,0.0
2022-04-18 00:00:00-04:00,116.09153747558594,116.79643590922333,113.45267755927001,113.57015833327083,11834400,0.0,0.0
2022-04-19 00:00:00-04:00,118.49542999267578,118.67618451798498,115.88368706171472,116.08250600784747,15015400,0.0,0.0
2022-04-20 00:00:00-04:00,118.91112518310547,120.6552929706008,118.69422806465955,119.76062165997892,13430200,0.0,0.0
2022-04-21 00:00:00-04:00,117.98933410644531,120.02269812837983,117.4471119743755,119.4895082054732,12174200,0.0,0.0
2022-04-22 00:00:00-04:00,114.60039520263672,117.95319264604935,114.49195353307734,117.73629551729815,14318800,0.0,0.0
2022-04-25 00:00:00-04:00,114.5642318725586,114.88053842349174,111.25663034816019,113.87741173207873,17149000,0.0,0.0
2022-04-26 00:00:00-04:00,111.17530059814453,114.23890862656471,111.03974851730746,112.63932512452813,17209500,0.0,0.0
2022-04-27 00:00:00-04:00,109.72935485839844,111.66330936313132,109.54861415311751,110.55174092550332,17215200,0.0,0.0
2022-04-28 00:00:00-04:00,111.46448516845703,111.74464221162738,109.47630992531687,110.98551611682517,13015600,0.0,0.0
2022-04-29 00:00:00-04:00,107.86768341064453,111.70848143469783,107.45197433424244,111.2024020190457,14874800,0.0,0.0
2022-05-02 00:00:00-04:00,108.85275268554688,109.08772112846822,106.83746684436963,108.33763406882994,18545000,0.0,0.0
2022-05-03 00:00:00-04:00,111.18433380126953,112.21457092985223,109.15096995883282,109.82875790631172,15720900,0.0,0.0
2022-05-04 00:00:00-04:00,114.86248016357422,115.13359814150685,110.92227174790185,110.97649948037832,17128500,0.0,0.0
2022-05-05 00:00:00-04:00,111.9886474609375,113.95875147359433,110.39810995874578,113.19059313864258,15055400,0.0,0.0
2022-05-06 00:00:00-04:00,111.80791473388672,112.32303336182433,109.5124717740967,111.88021377863988,14417900,0.0,0.0
2022-05-09 00:00:00-04:00,110.12700653076172,111.45547225554238,108.89795027482975,110.35293588817838,14312300,0.0,0.0
2022-05-10 00:00:00-04:00,107.44295501708984,111.86213229989619,106.24100928876732,111.25664333112601,16382400,0.0,0.0
2022-05-11 00:00:00-04:00,106.76516723632812,111.05782465119682,106.58442652415488,107.81348267241837,14630300,0.0,0.0
2022-05-12 00:00:00-04:00,106.67479705810547,106.92783681349641,104.26187338300672,105.73493018464183,16318800,0.0,0.0
2022-05-13 00:00:00-04:00,107.62368774414062,108.67200310019037,106.602489698181,107.91288389324319,10443200,0.0,0.0
2022-05-16 00:00:00-04:00,106.87360382080078,107.95806176191319,105.94277615729646,107.12664354740598,10269000,0.0,0.0
2022-05-17 00:00:00-04:00,110.41618347167969,111.13012098857104,109.17808824950363,109.38594626877723,11160200,0.0,0.0
2022-05-18 00:00:00-04:00,108.52742004394531,110.22641318095555,108.02134050261459,109.6209241733182,12664900,0.0,0.0
2022-05-19 00:00:00-04:00,106.9188003540039,108.12978522094872,106.30427226364752,106.81035868176338,12765800,0.0,0.0
2022-05-20 00:00:00-04:00,106.04217529296875,108.14783807047691,103.9455516182095,107.95805828164099,13150100,0.0,0.0
2022-05-23 00:00:00-04:00,112.60316467285156,114.38348870637573,108.8527368162398,108.86177591902336,24376700,0.0,0.0
2022-05-24 00:00:00-04:00,114.19371795654297,115.2149160178376,111.25663674756771,112.38628336640434,19324900,0.0,0.0
2022-05-25 00:00:00-04:00,114.98899841308594,115.54930567526587,113.11830369743468,114.12143054877978,12780400,0.0,0.0
2022-05-26 00:00:00-04:00,116.97718048095703,117.65496851947651,115.86561195888231,116.01019626031209,15990900,0.0,0.0
2022-05-27 00:00:00-04:00,118.6309814453125,118.6309814453125,116.7060590600973,117.62785462635095,11177800,0.0,0.0
