Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-26 00:00:00-04:00,114.28146082870616,115.27376298428891,113.92441123580916,114.54974365234375,32038000,0.0,0.0
2021-04-27 00:00:00-04:00,114.93158969348886,114.97225396912138,113.37098650498807,113.61001586914062,44386000,0.0,0.0
2021-04-28 00:00:00-04:00,118.6444129864384,120.57247792112227,116.6965153246631,116.9851303100586,81106000,0.0,0.0
2021-04-29 00:00:00-04:00,118.48224361950828,119.22262247919515,117.71954253961522,118.65729522705078,41234000,0.0,0.0
2021-04-30 00:00:00-04:00,117.43044257709242,118.1162720240264,116.36624012534263,116.71039581298828,44856000,0.0,0.0
2021-05-03 00:00:00-04:00,117.2762012400106,118.10138178756102,115.8177582594562,116.19364929199219,28242000,0.0,0.0
2021-05-04 00:00:00-04:00,114.72927091275335,115.29658074496845,111.90908129254251,114.39602661132812,44818000,0.0,0.0
2021-05-05 00:00:00-04:00,115.47708449305684,115.79297039823858,114.46792338467594,114.78976440429688,26636000,0.0,0.0
2021-05-06 00:00:00-04:00,114.371219210084,115.90950775146484,113.71216888819075,115.90950775146484,25190000,0.0,0.0
2021-05-07 00:00:00-04:00,117.22564307589363,117.59062276334002,116.34640478417988,116.63253784179688,28898000,0.0,0.0
2021-05-10 00:00:00-04:00,115.45278230823058,115.59461543086714,113.29065197517465,113.64820098876953,30914000,0.0,0.0
2021-05-11 00:00:00-04:00,111.23415327092532,113.07939883944981,110.78039927471382,112.57258605957031,34186000,0.0,0.0
2021-05-12 00:00:00-04:00,110.39706768816423,111.47763718701425,108.78191506462665,109.1106948852539,46376000,0.0,0.0
2021-05-13 00:00:00-04:00,110.39360709363976,111.0541481508422,109.43155712442402,110.53841400146484,33204000,0.0,0.0
2021-05-14 00:00:00-04:00,112.00131096781348,113.29957888960938,111.577809256897,112.98517608642578,31996000,0.0,0.0
2021-05-17 00:00:00-04:00,112.25074645700623,113.55050506879931,111.85105006420112,113.50785827636719,21598000,0.0,0.0
2021-05-18 00:00:00-04:00,114.17385549892235,114.43817329757108,112.18231233154226,112.19619750976562,22204000,0.0,0.0
2021-05-19 00:00:00-04:00,110.50815409240448,112.81706629241613,110.35988157512777,112.64399719238281,23684000,0.0,0.0
2021-05-20 00:00:00-04:00,113.61101419771367,114.65240260155116,113.24007940429303,114.4019775390625,32352000,0.0,0.0
2021-05-21 00:00:00-04:00,114.92067995406296,114.99407844296304,113.52669887961433,113.76622009277344,40632000,0.0,0.0
2021-05-24 00:00:00-04:00,114.79571714938808,117.30795076933327,114.65041840397706,117.08430480957031,31832000,0.0,0.0
2021-05-25 00:00:00-04:00,117.62781165530731,118.22289182744397,116.7847807808758,117.17505645751953,22440000,0.0,0.0
2021-05-26 00:00:00-04:00,117.35604726795344,118.47034224534134,117.35307349417839,118.03990173339844,21572000,0.0,0.0
2021-05-27 00:00:00-04:00,118.47330744370343,118.47330744370343,116.84725108794768,117.16561889648438,35224000,0.0,0.0
2021-05-28 00:00:00-04:00,117.7478111847202,117.82963157956378,116.67815310319966,116.87651062011719,21482000,0.0,0.0
2021-06-01 00:00:00-04:00,117.74880281061728,118.30768309931028,116.74906245910415,118.08303833007812,23354000,0.0,0.0
2021-06-02 00:00:00-04:00,118.478278661861,118.70094093106418,116.65385700275765,117.55789184570312,21158000,0.0,0.0
2021-06-03 00:00:00-04:00,116.3250761646754,116.88494774617168,115.52121891925472,116.41681671142578,18696000,0.0,0.0
2021-06-04 00:00:00-04:00,117.49243481948021,118.96823639262553,117.15224415049533,118.69747161865234,24458000,0.0,0.0
2021-06-07 00:00:00-04:00,118.49265941789501,119.2399846738455,118.07412155900927,119.13038635253906,24120000,0.0,0.0
2021-06-08 00:00:00-04:00,119.6119002311292,119.98431807890844,118.7574586570108,118.93895721435547,24240000,0.0,0.0
2021-06-09 00:00:00-04:00,119.58315669372153,119.65505695022746,118.86261049023591,119.41008758544922,17942000,0.0,0.0
2021-06-10 00:00:00-04:00,119.35950068179913,120.80158431684347,119.20378994220064,120.75843811035156,25904000,0.0,0.0
2021-06-11 00:00:00-04:00,120.999943051101,121.08523664008776,119.95656455587336,120.51396179199219,21958000,0.0,0.0
2021-06-14 00:00:00-04:00,120.61610768688743,121.44227956527116,119.90895486343989,121.44178771972656,22098000,0.0,0.0
2021-06-15 00:00:00-04:00,121.44624948123858,121.76908177598153,120.06367916664863,120.42420196533203,21562000,0.0,0.0
2021-06-16 00:00:00-04:00,120.5754393849675,120.88686840654948,118.49067266185558,119.7824935913086,26472000,0.0,0.0
2021-06-17 00:00:00-04:00,119.70812106140869,121.51815815207105,119.51223788888802,120.74554443359375,25842000,0.0,0.0
