Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-21 00:00:00-04:00,249.34843554518008,252.8992962171979,247.52501743926578,252.04518127441406,26696100,0.0,0.0
2021-06-22 00:00:00-04:00,252.13161060904665,255.0778875869711,251.82450052345334,254.80917358398438,24694100,0.0,0.0
2021-06-23 00:00:00-04:00,255.26976405388658,256.07590591956557,253.77263926225072,254.5787811279297,19518700,0.0,0.0
2021-06-24 00:00:00-04:00,255.43287498640925,257.054764738449,254.77068192610335,255.94151306152344,21446900,0.0,0.0
2021-06-25 00:00:00-04:00,255.5000755623851,256.4789557010309,254.0893201724312,254.3388214111328,25611100,0.0,0.0
2021-06-28 00:00:00-04:00,255.46167788886962,258.06244785704735,255.1929639728323,257.88970947265625,19590000,0.0,0.0
2021-06-29 00:00:00-04:00,258.0336989887395,260.70165518033133,257.1795839833562,260.46173095703125,19937800,0.0,0.0
2021-06-30 00:00:00-04:00,259.780344419271,260.42332491203257,258.73427836023995,259.98187255859375,21656500,0.0,0.0
2021-07-01 00:00:00-04:00,258.7438091696623,260.88394332062984,258.7342321183935,260.65362548828125,16725300,0.0,0.0
2021-07-02 00:00:00-04:00,261.82442575900615,266.7956469721209,261.51731582698903,266.4597473144531,26458000,0.0,0.0
2021-07-06 00:00:00-04:00,266.82450452254136,268.11049474118505,263.2448248561012,266.46942138671875,31565600,0.0,0.0
2021-07-07 00:00:00-04:00,268.1392196481216,269.3772364417186,265.9799023346366,268.6478576660156,23260000,0.0,0.0
2021-07-08 00:00:00-04:00,265.73992229163696,267.4961830715821,263.79173980787664,266.2389831542969,24618600,0.0,0.0
2021-07-09 00:00:00-04:00,264.60757033893503,266.84365072149694,264.2236975236495,266.73809814453125,23916700,0.0,0.0
2021-07-12 00:00:00-04:00,267.9089353442858,268.49433627554,265.43290144744316,266.1430969238281,18931700,0.0,0.0
2021-07-13 00:00:00-04:00,266.3349166505677,271.4501145230342,266.21018072846556,269.6554870605469,26120100,0.0,0.0
2021-07-14 00:00:00-04:00,270.97034639354206,272.2275466221714,269.2428749057434,271.1239013671875,23113700,0.0,0.0
2021-07-15 00:00:00-04:00,270.6344591814496,271.1239138520069,268.5519045345298,269.70355224609375,22604200,0.0,0.0
2021-07-16 00:00:00-04:00,270.7016516270204,272.6498347308158,268.19682804350134,269.4348449707031,26186800,0.0,0.0
2021-07-19 00:00:00-04:00,267.6881515110027,269.0701168852298,263.38872971350867,265.8455505371094,32935600,0.0,0.0
2021-07-20 00:00:00-04:00,266.8244526302893,269.64596306299137,265.1258001402408,268.0624694824219,26259700,0.0,0.0
2021-07-21 00:00:00-04:00,267.6593524599545,270.173752645904,266.1142551272196,270.05859375,24364300,0.0,0.0
2021-07-22 00:00:00-04:00,272.40028518129105,274.8763188626381,271.9972290018453,274.60760498046875,23384100,0.0,0.0
2021-07-23 00:00:00-04:00,275.78804130305343,278.30244201944714,274.9531098439966,277.995361328125,22768100,0.0,0.0
